question,tag,shopid,brand,cid3,sku,answer,cat1,cat2,profession,source
儿童锁怎么用啊,触摸板锁定,,美的,空调,,童锁：同时按下遥控器上的“△”、“▽”调整键超过5秒，显示屏上锁定图标即可锁定；重复操作即可解锁,,,,silicon_valley
空调触摸板就锁定了,触摸板锁定,,美的,空调,,童锁：同时按下遥控器上的“△”、“▽”调整键超过5秒，显示屏上锁定图标即可锁定；重复操作即可解锁,,,,silicon_valley
4层 室外机没平台 但有室外机,室外机平台,,美的,空调,,空调的安装收费是根据您需要哪些额外材料及具体的安装环境来定的哦亲,,,,silicon_valley
我看24.25两天2200嘛,看2200,,美的,空调,,亲 咱们支持保价30天 您不用担心呢,,,,silicon_valley
附件没货 为什么还显示现货啊,Other,,美的,空调,,没货的亲,,,,silicon_valley
质保多久啊,质保,,美的,空调,,整机全国保修六年,,,,silicon_valley
1.5匹的大还是 大1匹的大啊,大大,,美的,空调,,1.5,,,,silicon_valley
30个平方用多大的,用多大,,美的,空调,,2匹的,,,,silicon_valley
怎么买不了,买不了,,美的,空调,,没有货了,,,,silicon_valley
怎么补,Other,,美的,空调,,详情联系京东在线客服(电脑)：京东网页右上角-客户服务-在线客服-账户服务；手机联系京东在线客服：京东首页选择手机我的-客户服务-京东客服；或关注微信公众号“京东家电小秘书”，点击页面底部菜单选项“一点无忧”自助办理，或点击召唤小秘书联系家电专属京东客服进行人工咨询哦~~,,,,silicon_valley
我买的空调为啥还没发货呢,Other,,美的,空调,,详情联系京东在线客服(电脑)：京东网页右上角-客户服务-在线客服-账户服务；手机联系京东在线客服：京东首页选择手机我的-客户服务-京东客服；或关注微信公众号“京东家电小秘书”，点击页面底部菜单选项“一点无忧”自助办理，或点击召唤小秘书联系家电专属京东客服进行人工咨询哦~~,,,,silicon_valley
保修是几年,保修,,美的,空调,,您好，整机免费包修6年，售后服务由美的厂家负责，终身维修，全国联保，亲可以放心的哦。若您在使用过程中，有任何问题 可以微信关注公众号：“美的服务” 我们将在24小时内不远万里的上门给您保修~,,,,silicon_valley
售后呢,保修,,美的,空调,,您好，整机免费包修6年，售后服务由美的厂家负责，终身维修，全国联保，亲可以放心的哦。若您在使用过程中，有任何问题 可以微信关注公众号：“美的服务” 我们将在24小时内不远万里的上门给您保修~,,,,silicon_valley
我的空调 漏水,空调制冷,,美的,空调,,空调使用中有任何问题，您可以关注“美的服务”微信公众号，联系美的售后客服，或者使用手机进行报装和报修哦，美的售后师傅会在24小时内电话与您联系预约时间呢，既方便又快捷~,,,,silicon_valley
怎么申请保价,保价,,美的,空调,,联系京东客服亲,,,,silicon_valley
我要增值税发票,保价,,美的,空调,,联系京东客服亲,,,,silicon_valley
发票有吗,发票,,美的,空调,,系统默认的是电子发票，电子发票是跟纸质发票一样的享受包修的哦,,,,silicon_valley
2匹的适合多大面积,适用面积,,美的,空调,,2匹用于20～30平方内的客厅哟,,,,silicon_valley
遥控器坏了 怎么配,遥控器坏,,美的,空调,,联系售后,,,,silicon_valley
定频需要抽真空吗,二楼需要,,美的,空调,,不需要,,,,silicon_valley
保修多长时间,保修,,美的,空调,,6年,,,,silicon_valley
打电话吗,打电话,,美的,空调,,您可以拨打京东客服电话：400-606-5500进行咨询或者京东在线客服：http://chat5.jd.com/jdchat/index.action?token=798在对话框右边【快捷服务】中点击【转到人工客服】哦，点开上面的链接会有专业人员为您服务的。,,,,silicon_valley
要增值税的发票,Other,,美的,空调,,请您关注微信公众号“京东家电小秘书”，点击页面底部菜单选项“一点无忧”自助办理，或点击召唤小秘书联系家电专属京东客服进行人工咨询哦~~,,,,silicon_valley
一个小时多少度电,功耗,,美的,空调,,"二级能效制冷约0.4度/小时，制热约0.79度/小时，ECO模式8小时1.9度电，亲参考下哦~(注:此为测试数据只供参考,具体请以实际环境为准)",,,,silicon_valley
高空作业没有收费,高空作业收费,,美的,空调,,高空作业费收费标准：四楼及四楼以上室外高处安装作业100元/台，从楼顶通过吊绳、吊板等安装方式，按照200元/台收取高空作业费,,,,silicon_valley
我的货怎么还没发货,货发货,,美的,空调,,您好  ，京东发货配送，订单物流为准哦,,,,silicon_valley
保修呢,联保的,,美的,空调,,全国联保的哦,,,,silicon_valley
全国联保的吗,联保的,,美的,空调,,全国联保的哦,,,,silicon_valley
12平米用多大的,Other,,美的,空调,,1匹,,,,silicon_valley
12 个平方,Other,,美的,空调,,1匹,,,,silicon_valley
怎么安装的,安装,,美的,空调,,亲 收到货以后 安装师傅会提前联系您的,,,,silicon_valley
现在有现货吗,现货,,美的,空调,,显示有货的就是有的呢,,,,silicon_valley
我是换空调 原来的空调需要拆下来,拆下来安装,,美的,空调,,您好，拆卸旧机是不包括在安装范围内的，如果您需要安装师傅拆旧机，是收取一定的费用，大概在100元左右，各地可能有所不同，具体您可能需要和安装师傅沟通,,,,silicon_valley
旧空调拆需要收费吗,拆下来安装,,美的,空调,,您好，拆卸旧机是不包括在安装范围内的，如果您需要安装师傅拆旧机，是收取一定的费用，大概在100元左右，各地可能有所不同，具体您可能需要和安装师傅沟通,,,,silicon_valley
我家有一个旧的要拆下来 怎么收费,拆下来安装,,美的,空调,,您好，拆卸旧机是不包括在安装范围内的，如果您需要安装师傅拆旧机，是收取一定的费用，大概在100元左右，各地可能有所不同，具体您可能需要和安装师傅沟通,,,,silicon_valley
怎么定时呢,定时开关机,,美的,空调,,"空调定时开关机操作：定时开需在待机状态下设置，每按一次定时开时间便增加0.5小时,定时开时间到10小时后,每按一次便增加1小时； 定时关则在开机时设定，从每按一次定时关时间便增加0.5小时,定时关时间到10小时后,每按一次便增加1小时； 定时开关设置只在24小时内有效，24小时后需重新设定，如果取消定时关,只需将定时关时间调为0即可。",,,,silicon_valley
保修几年,保修,,美的,空调,,您好，整机免费包修6年，售后服务由美的厂家负责，全国联保，亲可以放心的哦。若您在使用过程中，有任何问题，打开微信关注下美的服务公众号提供您的原因，我们将在24小时内不远万里的上门给您保修~,,,,silicon_valley
保修多少,保修,,美的,空调,,您好，整机免费包修6年，售后服务由美的厂家负责，全国联保，亲可以放心的哦。若您在使用过程中，有任何问题，打开微信关注下美的服务公众号提供您的原因，我们将在24小时内不远万里的上门给您保修~,,,,silicon_valley
保价吗,保价,,美的,空调,,京东推出“保价无忧”服务，收到商品30天内，只要发现该商品价格降低，凭有效订单号，申请价格保护，经确认属实，京东将在1个工作日内讲价差以余额形式返还至您所购买的商品的京东账户中,,,,silicon_valley
不是有30天保价吗,保价,,美的,空调,,除了秒杀，套餐、限时抢购，有30天内价保无忧，都可以申请保价的，附合条件联系京东保价客服热线400-656-1000就可以的哦~,,,,silicon_valley
安装费大概多少,安装费用,,美的,空调,,具体是跟亲的安装环境相关的哦，以实际安装为准，安装上门是会给亲提前说明的，亲可以放心,,,,silicon_valley
下载什么软件,控制app,,美的,空调,,美居,,,,silicon_valley
下载什么app,控制app,,美的,空调,,美居,,,,silicon_valley
几年保修啊,保修,,美的,空调,,6年的,,,,silicon_valley
保修多久啊,保修,,美的,空调,,6年的,,,,silicon_valley
你们找人来看看吧,找人,,美的,空调,,亲联系售后,,,,silicon_valley
打孔要收费吗,打孔收费,,美的,空调,,打墙孔费收费标准：普通砖墙冲击钻一次性成孔免费；普通砖墙水钻一次性成孔50元/个；钢筋混凝土墙水钻一次性成孔80元/个；注意：新疆地区钢筋混凝土墙打孔收费150元/个；房屋建造时，没有预留空调连接管过墙孔，需要打孔，其他特殊墙体如：玻璃墙，瓷砖墙，木板墙等易碎材质，需要用户自行联系专业人员处理,,,,silicon_valley
支架是多少钱 打孔多少,打孔收费,,美的,空调,,打墙孔费收费标准：普通砖墙冲击钻一次性成孔免费；普通砖墙水钻一次性成孔50元/个；钢筋混凝土墙水钻一次性成孔80元/个；注意：新疆地区钢筋混凝土墙打孔收费150元/个；房屋建造时，没有预留空调连接管过墙孔，需要打孔，其他特殊墙体如：玻璃墙，瓷砖墙，木板墙等易碎材质，需要用户自行联系专业人员处理,,,,silicon_valley
5p适用面积多大,Other,,美的,空调,,120（大五匹），使用面积：制冷57-80，制热53-71,,,,silicon_valley
你们有5匹的吗,Other,,美的,空调,,120（大五匹），使用面积：制冷57-80，制热53-71,,,,silicon_valley
面积150平方左右5匹的空调能用吗,Other,,美的,空调,,120（大五匹），使用面积：制冷57-80，制热53-71,,,,silicon_valley
70平方的客厅 需要多大的,Other,,美的,空调,,120（大五匹），使用面积：制冷57-80，制热53-71,,,,silicon_valley
60平米要多大的,Other,,美的,空调,,120（大五匹），使用面积：制冷57-80，制热53-71,,,,silicon_valley
出现问题 怎么找售后呢,售后,,美的,空调,,您好，若您在使用过程中，有任何问题，用微信关注“美的服务”公众号，美的售后师傅将在24小时内不远万里的上门给您保修~，既方便又快捷~【微信关注】,,,,silicon_valley
地址写错了 可以改吗,Other,,美的,空调,,订单成功提交后是无法修改的，建议亲取消订单再重新下单哦,,,,silicon_valley
今天下单明天能到吗,下单,,美的,空调,,下单结算页面有写预计到货时间的，您可以提交订单关注下的呢,,,,silicon_valley
增值税发票,开专用,,美的,空调,,您可以咨询下京东哦  是京东负责的呢  拨打4006561000 转6 咨询下哦,,,,silicon_valley
怎么还没发货,发货,,美的,空调,,亲京东配送的 具体需要联系京东客服咨询一下哦,,,,silicon_valley
3匹的呢,Other,,美的,空调,,72（大三匹），使用面积：制冷32-48，制热36-49（㎡）,,,,silicon_valley
40个平方要多大,多大,,美的,空调,,3匹,,,,silicon_valley
那就是有问题,Other,,美的,空调,,亲联系售后上门检测下哦~,,,,silicon_valley
上次买的空调今天声音很响会很大很大的那种都不敢开机有维修人员的电话吗,Other,,美的,空调,,亲联系售后上门检测下哦~,,,,silicon_valley
我上次买的空调有问题我该找谁,Other,,美的,空调,,亲联系售后上门检测下哦~,,,,silicon_valley
我刚才联系了他说没问题我说有问题那怎么办,Other,,美的,空调,,亲联系售后上门检测下哦~,,,,silicon_valley
如果出了问题我怎么保修呢,空调制冷,,美的,空调,,亲，在保修范围内遇到任何问题都可以微信关注【美的服务】保修，填写相关信息，美的售后师傅通常会在24小时内电话联系您，并帮您处理问题。具体收费需要售后上门鉴定后协商的哦。,,,,silicon_valley
